tag,mark_file,mark_date,mark_site,release_date,release_site,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,recap_date,recap_file,recap_release_date,recap_release_site,recap_site,recap_species_code,recap_species_name,recap_run_code,recap_run_name,recap_rear_type_code,recap_rear_type_name,recap_length,recap_capture_method_name,recap_capture_method_code,recap_count
3DD.003BC52C5A,NBD15166.CWB,6/15/2015,CHIWAR - Chiwawa River,6/15/2015,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/29/2018,NBD-2018-178-001.xml,6/29/2018,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,Weir Trap,WTRAP,1
3DD.003BC52C6F,NBD-2017-196-001.xml,7/15/2017,CHIW - Chiwawa Weir,7/15/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/3/2019,NBD-2019-163-001.xml,7/3/2019,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,Weir Trap,WTRAP,1
3DD.003BC52C83,NBD-2014-177-AEZ.xml,6/26/2014,CHIW - Chiwawa Weir,7/10/2014,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/17/2015,NBD15168.CWB,6/17/2015,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,535,Weir Trap,WTRAP,1
3DD.003BC52C87,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/8/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,7/3/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CB1,NBD-2014-177-AEZ.xml,6/26/2014,CHIW - Chiwawa Weir,7/3/2014,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/22/2014,NBD14265.AAZ,9/22/2014,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,Screw Trap,SCREWT,1
3DD.003BC52CB4,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",5/30/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/15/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CBE,NBD-2019-137-001.xml,6/23/2019,"TUM - Tumwater Dam, Wenatchee River",6/23/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/21/2020,NBD-2020-140-001.xml,6/21/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Adult Passage Ladder,LADDER,1
3DD.003BC52CBE,NBD-2019-137-001.xml,6/23/2019,"TUM - Tumwater Dam, Wenatchee River",6/23/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/17/2021,NBD-2021-142-001.xml,6/17/2021,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CC0,NBD-2017-196-001.xml,7/23/2017,CHIW - Chiwawa Weir,7/23/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2019,NBD-2019-163-001.xml,7/1/2019,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3DD.003BC52CC8,NBD15170.CWB,6/19/2015,CHIWAR - Chiwawa River,6/19/2015,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/12/2016,NBD16286.AAZ,10/12/2016,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Screw Trap,SCREWT,1
3DD.003BC52CCA,NBD-2019-137-001.xml,6/28/2019,"TUM - Tumwater Dam, Wenatchee River",6/28/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/20/2020,NBD-2020-140-001.xml,6/20/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CD5,NBD-2017-196-001.xml,7/21/2017,CHIW - Chiwawa Weir,7/21/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/3/2018,NBD-2018-178-001.xml,7/3/2018,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,Weir Trap,WTRAP,1
3DD.003BC52CD9,NBD-2017-196-001.xml,7/23/2017,CHIW - Chiwawa Weir,7/23/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/15/2018,NBD18258.AAZ,9/15/2018,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Screw Trap,SCREWT,1
3DD.003BC52CDA,NBD-2019-137-001.xml,6/16/2019,"TUM - Tumwater Dam, Wenatchee River",6/16/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/27/2020,NBD-2020-140-001.xml,6/27/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Adult Passage Ladder,LADDER,1
3DD.003BC52CDA,NBD-2019-137-001.xml,6/16/2019,"TUM - Tumwater Dam, Wenatchee River",6/16/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/9/2020,CSS-2020-283-112.xml,10/9/2020,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Screw Trap,SCREWT,1
3DD.003BC52CDD,NBD-2014-177-AEZ.xml,6/26/2014,CHIW - Chiwawa Weir,7/31/2014,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/19/2015,NBD15170.CWB,6/19/2015,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,Weir Trap,WTRAP,1
3DD.003BC52CDD,NBD-2014-177-AEZ.xml,6/26/2014,CHIW - Chiwawa Weir,7/31/2014,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/7/2020,NBD-2020-189-001.xml,7/7/2020,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,700,Weir Trap,WTRAP,1
3DD.003BC52CE6,NBD-2019-137-001.xml,6/15/2019,"TUM - Tumwater Dam, Wenatchee River",6/15/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/29/2020,NBD-2020-140-001.xml,6/29/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CE8,NBD-2019-137-001.xml,6/15/2019,"TUM - Tumwater Dam, Wenatchee River",6/15/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/17/2020,NBD-2020-140-001.xml,6/17/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Adult Passage Ladder,LADDER,1
3DD.003BC52CE8,NBD-2019-137-001.xml,6/15/2019,"TUM - Tumwater Dam, Wenatchee River",6/15/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/25/2020,NBD-2020-140-001.xml,6/25/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Adult Passage Ladder,LADDER,1
3DD.003BC52CE8,NBD-2019-137-001.xml,6/15/2019,"TUM - Tumwater Dam, Wenatchee River",6/15/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/21/2021,NBD-2021-142-001.xml,6/21/2021,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,Adult Passage Ladder,LADDER,1
3DD.003BC52CF7,NBD-2017-196-001.xml,7/15/2017,CHIW - Chiwawa Weir,7/15/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/22/2020,CSS-2020-266-112.xml,9/22/2020,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,523,Screw Trap,SCREWT,1
3DD.003BC52CFB,NBD-2017-196-001.xml,7/17/2017,CHIW - Chiwawa Weir,7/17/2017,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/7/2018,NBD-2018-178-001.xml,7/7/2018,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Weir Trap,WTRAP,1
3DD.003BC52CFD,NBD-2019-137-001.xml,6/29/2019,"TUM - Tumwater Dam, Wenatchee River",6/29/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/22/2020,NBD-2020-140-001.xml,6/22/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52CFD,NBD-2019-137-001.xml,6/29/2019,"TUM - Tumwater Dam, Wenatchee River",6/29/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/4/2021,NBD-2021-142-001.xml,7/4/2021,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Adult Passage Ladder,LADDER,1
3DD.003BC52CFD,NBD-2019-137-001.xml,6/29/2019,"TUM - Tumwater Dam, Wenatchee River",6/29/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/6/2022,NBD-2022-144-001.xml,7/6/2022,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Adult Passage Ladder,LADDER,1
3DD.003BC52D04,NBD-2019-137-001.xml,7/26/2019,"TUM - Tumwater Dam, Wenatchee River",7/26/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/3/2020,NBD-2020-140-001.xml,7/3/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52D04,NBD-2019-137-001.xml,7/26/2019,"TUM - Tumwater Dam, Wenatchee River",7/26/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/4/2021,NBD-2021-142-001.xml,7/4/2021,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,Adult Passage Ladder,LADDER,1
3DD.003BC52D04,NBD-2019-137-001.xml,7/26/2019,"TUM - Tumwater Dam, Wenatchee River",7/26/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/11/2022,NBD-2022-144-001.xml,7/11/2022,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Adult Passage Ladder,LADDER,1
3DD.003BC52D12,NBD-2019-137-001.xml,7/6/2019,"TUM - Tumwater Dam, Wenatchee River",7/6/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/6/2020,NBD-2020-140-001.xml,7/6/2020,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC52D12,NBD-2019-137-001.xml,7/6/2019,"TUM - Tumwater Dam, Wenatchee River",7/6/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/10/2021,NBD-2021-142-001.xml,7/10/2021,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,Adult Passage Ladder,LADDER,1
3DD.003BC52D12,NBD-2019-137-001.xml,7/6/2019,"TUM - Tumwater Dam, Wenatchee River",7/6/2019,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/2/2021,CSS-2021-275-112.xml,10/2/2021,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Screw Trap,SCREWT,1
3DD.003BC5A892,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/2/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,5/31/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A899,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/23/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/6/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A89E,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/6/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/26/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8A1,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/6/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/6/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8A5,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/3/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/22/2014,NBD14265.AAZ,9/22/2014,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,430,Screw Trap,SCREWT,1
3DD.003BC5A8A5,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/3/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,7/5/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8A7,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/30/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,5/31/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8BC,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/5/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/14/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8BE,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/6/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/12/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8C5,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/3/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8C8,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/1/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/30/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8D0,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/25/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/19/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8DB,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/22/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8E5,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/28/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/9/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BC5A8E9,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/29/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,5/28/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3DD.003BD03396,CGS-2024-129-WEL.xml,5/28/2024,WELLD1 - WEL - Release into the East Adult Fish Ladder,5/28/2024,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/27/2024,CGS-2024-129-WEL.xml,6/27/2024,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Adult Passage Ladder,LADDER,1
3DD.003BD033BD,CGS-2024-129-WEL.xml,5/27/2024,WELLD1 - WEL - Release into the East Adult Fish Ladder,5/27/2024,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2024,CGS-2024-129-WEL.xml,7/1/2024,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Adult Passage Ladder,LADDER,1
3DD.003BDCA596,CGS-2016-272-LF1.xml,9/28/2016,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/13/2017,CGS-2017-255-LFZ.xml,9/13/2017,TWISPR - Twisp River,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,106,Electro-Shock,SHOCK,1
3DD.003BDCA8A6,CGS-2016-273-LF3.xml,9/29/2016,TWISPR - Twisp River,9/29/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/3/2018,CGS-2018-074-LAE.xml,5/3/2018,TWISPR - Twisp River,TWITRP - Twisp River rotary smolt trap,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,181,Screw Trap,SCREWT,1
3DD.003BDCA8C1,CGS-2016-273-LFZ.xml,9/29/2016,TWISPR - Twisp River,9/29/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/4/2017,CGS-2017-255-LFZ.xml,10/4/2017,TWISPR - Twisp River,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,195,Electro-Shock,SHOCK,1
3DD.003BDCA9F1,CGS-2016-273-LF1.xml,9/29/2016,TWISPR - Twisp River,9/29/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/6/2017,CGS-2017-255-LFZ.xml,10/6/2017,TWISPR - Twisp River,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,169,Electro-Shock,SHOCK,1
3DD.003BDCBC4A,CGS-2016-272-LF4.xml,9/28/2016,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/20/2023,CGS-2023-128-WDT.xml,6/20/2023,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,650,Adult Passage Ladder,LADDER,1
3DD.003BDCBC4A,CGS-2016-272-LF4.xml,9/28/2016,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/26/2024,CGS-2024-129-WEL.xml,6/26/2024,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,650,Adult Passage Ladder,LADDER,1
3DD.003BDD5F87,NBD-2018-178-001.xml,7/1/2018,CHIW - Chiwawa Weir,7/1/2018,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/8/2020,CSS-2020-282-112.xml,10/8/2020,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Screw Trap,SCREWT,1
