tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,length,mark_count
3D9.239F85E749,KDM12257.LBT,KDM - USGS Methow River Projects,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/13/2012,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/13/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,54,1
3D9.239F868753,TNA12271.1,TNA - Twisp Nutrient Assessment,TWISPR - Twisp River,9/27/2012,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,57,1
3D9.239F86A86A,TNA11237.1,TNA - Twisp Nutrient Assessment,TWISPR - Twisp River,8/25/2011,TWISPR - Twisp River,8/25/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,105,1
3D9.239F86C38D,TNA12143.1,TNA - Twisp Nutrient Assessment,"HANSPC - Hancock Springs Creek, tributary to Methow River",5/22/2012,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,207,1
3D9.239F86C992,TNA11263.1,TNA - Twisp Nutrient Assessment,TWISPR - Twisp River,9/20/2011,TWISPR - Twisp River,9/20/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,68,1
3D9.239F86CB6A,TNA11305.1,TNA - Twisp Nutrient Assessment,TWISPR - Twisp River,11/1/2011,TWISPR - Twisp River,11/1/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,151,1
3D9.257C5A2702,KDM05237.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,97,1
3D9.257C5A6481,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,221,1
3D9.257C5C82A0,KDM05228.NFG,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",8/16/2005,"GOLD2C - Gold Creek, Methow River",8/16/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,75,1
3D9.257C5D865F,KDM05180.WBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",6/29/2005,"BEAV2C - Beaver Creek, Methow River",6/29/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,254,1
3D9.257C5DD717,KDM05179.WBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",6/28/2005,"BEAV2C - Beaver Creek, Methow River",6/28/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,230,1
3D9.257C5F3190,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,72,1
3D9.257C5F34B8,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,99,1
3D9.257C5F3630,KDM06256.HUN,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/13/2006,"GOLD2C - Gold Creek, Methow River",9/13/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,127,1
3D9.257C5F3926,KDM06299.GR4,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",10/26/2006,"GOLD2C - Gold Creek, Methow River",10/26/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,68,1
3D9.257C5F3EE3,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,100,1
3D9.257C5F4058,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,136,1
3D9.257C5F428F,KDM05230.NFG,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",8/18/2005,"GOLD2C - Gold Creek, Methow River",8/18/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,94,1
3D9.257C5F452B,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,148,1
3D9.257C5F5E4D,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,85,1
3D9.257C5F5F0B,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,116,1
3D9.257C5F627E,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,92,1
3D9.257C5F62D5,KDM05264.L00,KDM - USGS Methow River Projects,"LIBBYC - Libby Creek, Methow River",9/21/2005,"LIBBYC - Libby Creek, Methow River",9/21/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,129,1
3D9.257C5F63DA,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,128,1
3D9.257C5F645C,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,95,1
3D9.257C5F6488,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,76,1
3D9.257C5F6535,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,110,1
3D9.257C5F65EC,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,109,1
3D9.257C5F662B,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,117,1
3D9.257C5F664A,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,130,1
3D9.257C5F68A2,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,86,1
3D9.257C5F6F13,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,226,1
3D9.257C5F6F4C,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,110,1
3D9.257C5F7075,KDM05257.GMS,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/14/2005,"GOLD2C - Gold Creek, Methow River",9/14/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,156,1
3D9.257C5F70D4,KDM05229.NFG,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",8/17/2005,"GOLD2C - Gold Creek, Methow River",8/17/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,102,1
3D9.257C5F7183,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,100,1
3D9.257C5F7285,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,106,1
3D9.257C5F7397,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,122,1
3D9.257C5F7447,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,77,1
3D9.257C5FBDF5,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,98,1
3D9.257C5FBF63,KDM05201.FDT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,102,1
3D9.257C5FC330,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,104,1
3D9.257C5FC801,KDM06197.WBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",7/16/2006,"BEAV2C - Beaver Creek, Methow River",7/16/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,176,1
3D9.257C5FCC5E,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,152,1
3D9.257C5FCD13,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,139,1
3D9.257C5FD309,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,146,1
3D9.257C5FD556,KDM06256.HUN,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/13/2006,"GOLD2C - Gold Creek, Methow River",9/13/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,81,1
3D9.257C5FD9C4,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,115,1
3D9.257C5FDE26,KDM05237.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,103,1
3D9.257C5FDEB4,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,93,1
3D9.257C5FEF63,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,83,1
3D9.257C5FF3EB,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,252,1
3D9.257C6014C7,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,82,1
3D9.257C601AAC,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,160,1
3D9.257C60359E,KDM06195.WBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",7/14/2006,"BEAV2C - Beaver Creek, Methow River",7/14/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,204,1
3D9.257C6036EE,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,133,1
3D9.257C6038DE,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,79,1
3D9.257C617BD1,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,141,1
3D9.257C617D54,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,138,1
3D9.257C617D81,KDM06242.FGI,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/30/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/30/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,135,1
3D9.257C617DAD,KDM05214.UB4,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",8/2/2005,"BEAV2C - Beaver Creek, Methow River",8/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,223,1
3D9.257C61854F,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,106,1
3D9.257C6187AB,KDM06256.CRT,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/13/2006,"GOLD2C - Gold Creek, Methow River",9/13/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,119,1
3D9.257C618AE0,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,124,1
3D9.257C618DC6,KDM05237.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/25/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,93,1
3D9.257C618EB2,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,116,1
3D9.257C619022,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,101,1
3D9.257C61960D,KDM06183.WBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",7/2/2006,"BEAV2C - Beaver Creek, Methow River",7/2/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,188,1
3D9.257C6197CC,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,110,1
3D9.257C619BBA,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,140,1
3D9.257C61A4AA,KDM05252.GCR,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/9/2005,"GOLD2C - Gold Creek, Methow River",9/9/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,90,1
3D9.257C61A63C,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,139,1
3D9.257C61B27A,KDM05257.GMS,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/14/2005,"GOLD2C - Gold Creek, Methow River",9/14/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,163,1
3D9.257C61B2B8,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,143,1
3D9.257C61B86F,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,133,1
3D9.257C61BDEE,KDM06241.FGI,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/29/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/29/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,169,1
3D9.257C61CBD4,KDM06299.GR4,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",10/26/2006,"GOLD2C - Gold Creek, Methow River",10/26/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,153,1
3D9.257C61D67B,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,106,1
3D9.257C61E1F9,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,163,1
3D9.257C61E332,KDM06256.CRT,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",9/13/2006,"GOLD2C - Gold Creek, Methow River",9/13/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,122,1
3D9.257C61E507,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,131,1
3D9.257C61E8ED,KDM06240.FGI,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/28/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/28/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,132,1
3D9.257C61EE3F,KDM06286.FGI,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",10/13/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",10/13/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,157,1
3D9.257C61F0DE,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,138,1
3D9.257C61F151,KDM05236.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/24/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,110,1
3D9.257C61F3E2,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,144,1
3D9.257C61F51B,KDM06264.FGT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/21/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,149,1
3D9.257C61F55F,KDM05201.FDT,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,109,1
3D9.257C61F899,KDM06255.FGS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",9/12/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,147,1
3D9.257C61FCAE,KDM06227.BR2,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",8/15/2006,"BEAV2C - Beaver Creek, Methow River",8/15/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,149,1
3D9.257C620AB9,KDM06241.FGI,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/29/2006,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/29/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,137,1
3D9.257C620F5A,KDM05230.NFG,KDM - USGS Methow River Projects,"GOLD2C - Gold Creek, Methow River",8/18/2005,"GOLD2C - Gold Creek, Methow River",8/18/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,116,1
3D9.257C62140E,KDM05245.BBC,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",9/2/2005,"BEAV2C - Beaver Creek, Methow River",9/2/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,73,1
3D9.257C621799,KDM05201.FDS,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",7/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,90,1
3D9.257C62582E,KDM05235.FDG,KDM - USGS Methow River Projects,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,"FOGDEW - Foggy Dew Creek, Methow River watershed",8/23/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,148,1
